neutral,surprise,joy,sadness,anger,fear,disgust,song_id,song,album
0.16132888197898865,0.012704446911811829,0.47967833280563354,0.03933938592672348,0.2811712920665741,0.0099538778886199,0.015823762863874435,18,05_tolerate_it,evermore
0.25400257110595703,0.12621299922466278,0.014368027448654175,0.16970880329608917,0.12359529733657837,0.03218695893883705,0.27992531657218933,19,06_no_body_no_crime,evermore
0.003950186539441347,0.001436330727301538,0.005160307977348566,0.007682071533054113,0.0198991522192955,0.9611316323280334,0.0007402821793220937,20,07_happiness,evermore
0.10282823443412781,0.06120726093649864,0.2539583742618561,0.5542377829551697,0.013457744382321835,0.006592279765754938,0.007718376815319061,21,08_dorothea,evermore
0.05347893014550209,0.6361810564994812,0.01201672200113535,0.223722904920578,0.05916410684585571,0.013847000896930695,0.0015893449308350682,22,09_coney_island,evermore
0.043328337371349335,0.020218415185809135,0.011320382356643677,0.49703770875930786,0.2627568542957306,0.15165601670742035,0.013682198710739613,23,10_ivy,evermore
0.45261940360069275,0.13698351383209229,0.1882917582988739,0.05141882598400116,0.06488475948572159,0.09115351736545563,0.014648254960775375,24,11_cowboy_like_me,evermore
0.12156909704208374,0.013550453819334507,0.13640068471431732,0.2953079342842102,0.3627145290374756,0.04504437744617462,0.02541285566985607,25,12_long_story_short,evermore
0.5026444792747498,0.09777335822582245,0.034170735627412796,0.308160662651062,0.03942794352769852,0.007216599304229021,0.010606179013848305,26,13_marjorie,evermore
0.07262355089187622,0.004459149204194546,0.43491828441619873,0.2359742522239685,0.22489501535892487,0.0034611474256962538,0.023668529465794563,27,14_closure,evermore
0.007008044980466366,0.05659462511539459,0.003321693278849125,0.8541768789291382,0.004730213899165392,0.07241915911436081,0.0017493830528110266,28,15_evermore,evermore
0.011636540293693542,0.006808688398450613,0.01677529327571392,0.002677630865946412,0.004339094273746014,0.9564775824546814,0.0012851431965827942,29,01_fearless,fearless
0.6565234065055847,0.036719437688589096,0.052680060267448425,0.062215834856033325,0.06669256836175919,0.06928233802318573,0.055886410176754,30,02_fifteen,fearless
0.02164301462471485,0.011818659491837025,0.004246465861797333,0.8986794948577881,0.005366362165659666,0.054520972073078156,0.0037250237073749304,31,03_love_story,fearless
0.10460756719112396,0.07516802847385406,0.4708791673183441,0.29319626092910767,0.023913506418466568,0.027081258594989777,0.00515413424000144,32,04_hey_stephen,fearless
0.08101345598697662,0.5580989122390747,0.018167778849601746,0.24161475896835327,0.035945191979408264,0.0503019355237484,0.014857971109449863,33,05_white_horse,fearless
0.13329938054084778,0.3922247886657715,0.17780032753944397,0.058683186769485474,0.19425936043262482,0.02335359901189804,0.020379411056637764,34,06_you_belong_with_me,fearless
0.007338245399296284,0.010638994164764881,0.0038365426007658243,0.9708949327468872,0.001956307329237461,0.003604829078540206,0.0017301710322499275,35,07_breathe,fearless
0.01633603125810623,0.10933687537908554,0.004480320028960705,0.20644837617874146,0.5396134853363037,0.11712300032377243,0.0066619450226426125,36,08_tell_me_why,fearless
0.21869155764579773,0.027125077322125435,0.030335471034049988,0.3361586630344391,0.13216066360473633,0.1592077612876892,0.09632080048322678,37,09_you_re_not_sorry,fearless
0.024569593369960785,0.38074150681495667,0.11361715197563171,0.024590831249952316,0.2602631449699402,0.1932884007692337,0.0029294085688889027,38,10_the_way_i_love_you,fearless
0.07159239053726196,0.13596172630786896,0.00812983512878418,0.06902577728033066,0.055324990302324295,0.6413232088088989,0.018642032518982887,39,11_forever_always,fearless
0.029329311102628708,0.02487320452928543,0.8672180771827698,0.05840928107500076,0.010861284099519253,0.007111608050763607,0.0021971268579363823,40,12_the_best_day,fearless
0.04197708144783974,0.02801618166267872,0.014844861812889576,0.8969689607620239,0.006307549774646759,0.0054912869818508625,0.0063941217958927155,41,13_change,fearless
0.2768706679344177,0.13620291650295258,0.4483174681663513,0.07574407756328583,0.03732769191265106,0.010112111456692219,0.015425100922584534,42,01_the_one,folklore
0.1067846268415451,0.0403522327542305,0.03388962894678116,0.0422593355178833,0.06380943953990936,0.6826563477516174,0.03024836629629135,43,02_cardigan,folklore
0.10197801142930984,0.288847416639328,0.424425333738327,0.153278186917305,0.010752035304903984,0.009080322459340096,0.011638703756034374,44,03_the_last_great_american_dynasty,folklore
0.22191230952739716,0.20017340779304504,0.030253481585532427,0.1786222979426384,0.16104818508028984,0.15959919057786465,0.04839112423360348,45,04_exile,folklore
0.018552333116531372,0.01591470092535019,0.017005758360028267,0.13139189779758453,0.6650832295417786,0.13410426676273346,0.01794789731502533,46,05_my_tears_ricochet,folklore
0.143839031457901,0.10672587901353836,0.24363751709461212,0.48509982228279114,0.005871163215488195,0.010512075386941433,0.004314534366130829,47,06_mirrorball,folklore
0.015212043188512325,0.04061298444867134,0.016220679506659508,0.019087674096226692,0.013769824989140034,0.8947378993034363,0.0003589557600207627,48,07_seven,folklore
0.21198993921279907,0.4000430405139923,0.02197730541229248,0.2303042709827423,0.06530259549617767,0.05657147243618965,0.013811326585710049,49,08_august,folklore
0.039887264370918274,0.06005532294511795,0.02135574445128441,0.5386502146720886,0.280290812253952,0.05209110677242279,0.0076694972813129425,50,09_this_is_me_trying,folklore
0.14927072823047638,0.026778971776366234,0.020636841654777527,0.09578268229961395,0.5767823457717896,0.1135082021355629,0.017240207642316818,51,10_illicit_affairs,folklore
0.08219452947378159,0.7141939401626587,0.06349650770425797,0.05713744834065437,0.03404698893427849,0.03952190279960632,0.009408650919795036,52,11_invisible_string,folklore
0.003020880278199911,0.00513978349044919,0.0011698126327246428,0.004321891348809004,0.9781685471534729,0.004717288538813591,0.003461671294644475,53,12_mad_woman,folklore
0.29456180334091187,0.283364474773407,0.030179187655448914,0.19219106435775757,0.05837477743625641,0.09945902973413467,0.04186967760324478,54,13_epiphany,folklore
0.05236923135817051,0.13554061949253082,0.016643076203763485,0.4729536958038807,0.19595814100466669,0.06978982035070658,0.0567454791162163,55,14_betty,folklore
0.028956489637494087,0.009178918786346912,0.014732985757291317,0.08792958408594131,0.5358871221542358,0.31551799178123474,0.007796840276569128,56,15_peace,folklore
0.0069139874540269375,0.005452881101518869,0.033531852066516876,0.7127824425697327,0.021563323214650154,0.21917180716991425,0.0005837158532813191,57,16_hoax,folklore
0.12258885055780411,0.13635623455047607,0.06358622014522552,0.5038846135139465,0.14131468534469604,0.020574849098920822,0.011694475077092648,58,01_i_forgot_that_you_existed,lover
0.02802011650055647,0.028301448561251163,0.01834147237241268,0.11603738367557526,0.29459725320339203,0.06761917658150196,0.44708308577537537,59,02_cruel_summer,lover
0.01740957237780094,0.05004165694117546,0.0036972041707485914,0.004435369279235601,0.017375174909830093,0.9050695300102234,0.0019715975504368544,60,03_lover,lover
0.3779611475765705,0.20790521427989006,0.03708834294229746,0.09184135869145393,0.11884913221001625,0.11887654662132263,0.0474782045930624,61,04_the_man,lover
0.03580477833747864,0.008478832431137562,0.006308057811111212,0.03435873985290527,0.829866886138916,0.06953737139701843,0.015645470470190048,62,05_the_archer,lover
0.4762227237224579,0.16658054292201996,0.10416718572378159,0.10864448547363281,0.06970702856779099,0.06021779030561447,0.01446028333157301,63,06_i_think_he_knows,lover
0.010038541862741113,0.010221458040177822,0.005405316827818751,0.8969293832778931,0.002249314682558179,0.0730433315038681,0.002112718764692545,64,07_miss_americana_the_heartbreak_prince,lover
0.2564893811941147,0.08768610656261444,0.17944996803998947,0.2312568947672844,0.15884966403245926,0.0539022833108902,0.032365692779421806,65,08_paper_rings,lover
0.0021529460791498423,0.010629202239215374,0.0013646100414916873,0.003708037082105875,0.0019766532350331545,0.9798455834388733,0.00032290141098201275,66,09_cornelia_street,lover
0.118747653439641,0.11198685131967068,0.013344338163733482,0.28057512268424034,0.027891138568520546,0.435435039922595,0.012019913410767913,67,10_death_by_a_thousand_cuts,lover
0.08054032921791077,0.08083977829664946,0.3254261389374733,0.03985849814489484,0.06263302825391293,0.4044193457812071,0.006282862741500139,68,11_london_boy,lover
0.10749788582324982,0.027570445090532303,0.01683417707681656,0.054495565593242645,0.015805354341864586,0.7733484506607056,0.004448243882507086,69,12_soon_you_ll_get_better,lover
0.08535192906856537,0.04119433835148811,0.017371313646435738,0.02506273053586483,0.09232903271913528,0.7279478907585144,0.010742643848061562,70,13_false_god,lover
0.08968806266784668,0.04247477650642395,0.02901550382375717,0.08691058307886124,0.39332324266433716,0.3066248297691345,0.05196297913789749,71,14_you_need_to_calm_down,lover
0.05259949713945389,0.05086349695920944,0.017164207994937897,0.5566191673278809,0.11415039747953415,0.18352791666984558,0.025075286626815796,72,15_afterglow,lover
0.11972962506115437,0.03409065306186676,0.7183281481266022,0.06598209775984287,0.028215423226356506,0.014838616363704205,0.018815433140844107,73,16_me,lover
0.022219227626919746,0.01540385466068983,0.948061466217041,0.007317315321415663,0.004316254984587431,0.00108171789906919,0.0016002373304218054,74,17_it_s_nice_to_have_a_friend,lover
0.015525422408245504,0.03225647972431034,0.011297228396870196,0.37356719956733286,0.06292949226917699,0.498718467541039,0.005705706076696515,75,18_daylight,lover
0.00977811124175787,0.48103269934654236,0.005560026504099369,0.006613972131162882,0.011256592348217964,0.47870194911956787,0.0070567368529737,76,01_lavender_haze,midnights
0.004464695230126381,0.02472318895161152,0.0021744335535913706,0.018575623631477356,0.011379479430615902,0.9353027939796448,0.003379887668415904,77,02_maroon,midnights
0.32680436968803406,0.0872369110584259,0.18613728880882263,0.21138887107372284,0.13892777264118195,0.04134885594248772,0.008155972696840763,78,03_anti_hero,midnights
0.00627946900203824,0.09533669799566269,0.0050164638087153435,0.047084446996450424,0.02041599713265896,0.7927700877189636,0.033096764236688614,79,04_snow_on_the_beach,midnights
0.14615687727928162,0.04061393067240715,0.06527978181838989,0.03510579094290733,0.024351907894015312,0.6859815716743469,0.0025101483333855867,80,05_you_re_on_your_own_kid,midnights
0.14577163755893707,0.14433413743972778,0.031503304839134216,0.6047491431236267,0.018838999792933464,0.04905620217323303,0.005746572744101286,81,06_midnight_rain,midnights
0.23511004447937012,0.5106829702854156,0.009141272632405162,0.19026089273393154,0.018736678175628185,0.0194462975487113,0.0166218935046345,82,07_question,midnights
0.10067608207464218,0.020744428038597107,0.023066610097885132,0.3106135129928589,0.48361000418663025,0.01566229946911335,0.04562714323401451,83,08_vigilante_shit,midnights
0.10503053292632103,0.26138162799179554,0.1536487378180027,0.2100701481103897,0.23830349743366241,0.01386787323281169,0.017697630915790796,84,09_bejeweled,midnights
0.02631288580596447,0.027460157871246338,0.006509129889309406,0.5188940167427063,0.0639774277806282,0.34819161891937256,0.008654803968966007,85,10_labyrinth,midnights
0.10279044508934021,0.018119771033525467,0.16957248747348785,0.01714569516479969,0.09893527626991272,0.5848749876022339,0.008561351336538792,86,11_karma,midnights
0.3785243332386017,0.23860283195972443,0.11448133736848831,0.1752517819404602,0.04443046823143959,0.02976635843515396,0.01894279383122921,87,12_sweet_nothing,midnights
0.2553730010986328,0.24916192889213562,0.03183719888329506,0.008997475728392601,0.3242911696434021,0.11102946102619171,0.019309764727950096,88,13_mastermind,midnights
0.09323480725288391,0.04334796220064163,0.044582970440387726,0.13880614936351776,0.32398080825805664,0.3449850380420685,0.011062227189540863,89,01_state_of_grace,red
0.14593598246574402,0.17822429537773132,0.05526282638311386,0.48507025837898254,0.08935149759054184,0.0306886974722147,0.015466406010091305,90,02_red,red
0.013989503495395184,0.003252835711464286,0.005185977090150118,0.010268391110002995,0.14393143355846405,0.8208823800086975,0.0024893872905522585,91,03_treacherous,red
0.039533739909529686,0.01761058601550758,0.009546144399791956,0.28199170157313347,0.02204316295683384,0.6118243783712387,0.01745025161653757,92,04_i_knew_you_were_trouble,red
0.21739816665649414,0.4363851547241211,0.018415612634271383,0.19750473485328257,0.04735292959958315,0.06390955904498696,0.019033825956285,93,05_all_too_well,red
0.19840846210718155,0.017104954458773136,0.08800882147625089,0.4705323055386543,0.013298864476382732,0.016107046511024237,0.196539546828717,94,06_22,red
0.13156580924987793,0.5756410956382751,0.041862551122903824,0.11788707226514816,0.06343935430049896,0.05275306850671768,0.016851013526320457,95,07_i_almost_do,red
0.15002881735563278,0.1676550656557083,0.1237545870244503,0.30028824508190155,0.06606630049645901,0.11375357583165169,0.07845341041684151,96,08_we_are_never_getting_back_together,red
0.03891340643167496,0.10737033188343048,0.06929787993431091,0.04389519244432449,0.706967294216156,0.0201396606862545,0.013416191563010216,97,09_stay_stay_stay,red
0.006783574819564819,0.014609022997319698,0.0026870975270867348,0.9695982336997986,0.0024307374842464924,0.00225740484893322,0.001633932814002037,98,10_the_last_time,red
0.1287105679512024,0.541878342628479,0.24556349217891693,0.060793761163949966,0.010124435648322105,0.0063629429787397385,0.006566527299582958,99,11_holy_ground,red
0.008879870176315308,0.016325604170560837,0.00785787682980299,0.9627359509468079,0.001482668798416853,0.0018981961766257882,0.0008198388968594372,100,12_sad_beautiful_tragic,red
0.32176074385643005,0.38204535841941833,0.040011364966630936,0.04506203159689903,0.07392201572656631,0.06456943601369858,0.07262901961803436,101,13_the_lucky_one,red
0.07711274921894073,0.059300318360328674,0.04409043863415718,0.8085011839866638,0.004753019195050001,0.0032475211191922426,0.002994704293087125,102,14_everything_has_changed,red
0.04092148691415787,0.5829780697822571,0.24482667446136475,0.01613680273294449,0.04407620057463646,0.06417488306760788,0.0068858652375638485,103,15_starlight,red
0.03211335465312004,0.9023500680923462,0.012140251696109772,0.005177812650799751,0.012458142824470997,0.024202855303883553,0.011557483114302158,104,16_begin_again,red
0.5031078830361366,0.036771394312381744,0.04950501676648855,0.048077335581183434,0.05161399953067303,0.2950791660696268,0.015845184214413166,105,01_ready_for_it,reputation
0.1524461731314659,0.03648323938250542,0.3062887992709875,0.4202922061085701,0.04712662100791931,0.0278903990983963,0.009472554316744208,106,02_end_game,reputation
0.02442996110767126,0.0412473538890481,0.868566632270813,0.032033344730734825,0.028269112575799227,0.0017792442231439054,0.0036743194214068353,107,03_i_did_something_bad,reputation
0.06313508190214634,0.036283778958022594,0.04908659402281046,0.19846799410879612,0.19907059147953987,0.43201173283159733,0.02194423507899046,108,04_don_t_blame_me,reputation
0.3286316990852356,0.23624053969979286,0.16330942884087563,0.04690158739686012,0.1544562429189682,0.028679835610091686,0.041780647821724415,109,05_delicate,reputation
0.16919515654444695,0.3629211261868477,0.0800764225423336,0.1137523353099823,0.21219363808631897,0.024329202249646187,0.03753211535513401,110,06_look_what_you_made_me_do,reputation
0.2993405759334564,0.06883446872234344,0.07109063863754272,0.2948709726333618,0.2037443369626999,0.030640874058008194,0.031478073447942734,111,07_so_it_goes,reputation
0.009209235693560913,0.08621427114121616,0.020943060400895774,0.0498252441175282,0.8294014632701874,0.0020554359653033316,0.0023512635671067983,112,08_gorgeous,reputation
0.17639462649822235,0.5363999605178833,0.035915618762373924,0.14246494323015213,0.04165444988757372,0.054393937811255455,0.012776507530361414,113,09_getaway_car,reputation
0.34367795288562775,0.24687308818101883,0.09575962647795677,0.20592980831861496,0.06799405254423618,0.027606253512203693,0.012159224133938551,114,10_king_of_my_heart,reputation
0.2435614988207817,0.11423635482788086,0.10748415812849998,0.17249605804681778,0.08953159302473068,0.21669955179095268,0.055990752298384905,115,11_dancing_with_our_hands_tied,reputation
0.21388123719953,0.11393800750374794,0.023567188123706728,0.04341096384450793,0.07171877683140337,0.49658831860870123,0.03689543768996373,116,12_dress,reputation
0.09690702613443136,0.19823632761836052,0.08691348694264889,0.08726994832977653,0.07021901197731495,0.445549585390836,0.014904639101587236,117,13_this_is_why_we_can_t_have_nice_things,reputation
0.6141412705183029,0.014975074678659439,0.05463041551411152,0.12845302931964397,0.0998389944434166,0.06067078793421388,0.02729045692831278,118,14_call_it_what_you_want,reputation
0.025683073326945305,0.006741455290466547,0.00393993966281414,0.009066667407751083,0.006666626315563917,0.9467784762382507,0.0011238496517762542,119,15_new_year_s_day,reputation
0.058385010808706284,0.3020811975002289,0.024772077798843384,0.025571675971150398,0.2513815760612488,0.31684255599975586,0.020965924486517906,120,01_mine,speak_now
0.005095108412206173,0.0035559791140258312,0.005064972676336765,0.008735066279768944,0.012137659825384617,0.9636378288269043,0.00177346623968333,121,02_sparks_fly,speak_now
0.217055756598711,0.26338154170662165,0.14722217107191682,0.20518627762794495,0.025860585272312164,0.13443298218771815,0.006860689027234912,122,03_back_to_december,speak_now
0.018477140692994,0.005963763687759638,0.47621962119592354,0.002732990076765418,0.009987296536564827,0.48480444436427206,0.0018147747032344341,123,04_speak_now,speak_now
0.06522368639707565,0.28005409240722656,0.014041502960026264,0.5811070203781128,0.03435465320944786,0.017404403537511826,0.007814587093889713,124,05_dear_john,speak_now
0.021990951150655746,0.012592630460858345,0.009814681485295296,0.11300720274448395,0.7179791331291199,0.010008387267589569,0.11460708826780319,125,06_mean,speak_now
0.019457774003967643,0.04415372246876359,0.008606275543570518,0.405986197758466,0.009935146663337946,0.5070384684950113,0.004822466900805011,126,07_the_story_of_us,speak_now
0.311644091270864,0.036934793926775455,0.018492165952920914,0.1634880006313324,0.32264277525246143,0.08600946888327599,0.06078875716775656,127,08_never_grow_up,speak_now
0.009453489445149899,0.6944659352302551,0.016360992565751076,0.005028015002608299,0.01171916164457798,0.2622973322868347,0.0006751392502337694,128,09_enchanted,speak_now
0.11499316617846489,0.06679630093276501,0.02521432936191559,0.0399887771345675,0.6760848462581635,0.023914174758829176,0.05300838686525822,129,10_better_than_revenge,speak_now
0.4770945906639099,0.16684602200984955,0.06757625937461853,0.09700247645378113,0.11143272370100021,0.06711822003126144,0.012929713353514671,130,11_innocent,speak_now
0.013943548314273357,0.03437654674053192,0.0024182340130209923,0.015485844574868679,0.005883694626390934,0.9248705506324768,0.0030217536259442568,131,12_haunted,speak_now
0.08580765873193741,0.18773968517780304,0.019166089594364166,0.5950722694396973,0.051981087774038315,0.051955994218587875,0.008277161978185177,132,13_last_kiss,speak_now
0.0037735160440206528,0.00750618614256382,0.004847347270697355,0.002031975891441107,0.07891001552343369,0.9017291069030762,0.0012018306879326701,133,14_long_live,speak_now
0.03548475727438927,0.09370836615562439,0.16079220175743103,0.7005231976509094,0.003309943014755845,0.0041205366142094135,0.0020609311759471893,134,01_tim_mcgraw,taylor_swift
0.043716371059417725,0.008165068924427032,0.011688322760164738,0.13729223608970642,0.7422900795936584,0.018986262381076813,0.03786172345280647,135,02_picture_to_burn,taylor_swift
0.01347457617521286,0.9469271302223206,0.019913040101528168,0.006474590394645929,0.008769499137997627,0.002217051573097706,0.002224135212600231,136,03_teardrops_on_my_guitar,taylor_swift
0.00939166359603405,0.003888028208166361,0.028617151081562042,0.9486968517303467,0.001794838928617537,0.006109454203397036,0.0015019840793684125,137,04_a_ place_in_this_world,taylor_swift
0.04188781976699829,0.215590700507164,0.02481755055487156,0.6394523978233337,0.019217630848288536,0.022238802164793015,0.03679506480693817,138,05_cold_as_you,taylor_swift
0.05097854509949684,0.35788437724113464,0.009135202504694462,0.5016548037528992,0.019432295113801956,0.04435723274946213,0.016557585448026657,139,06_the_outside,taylor_swift
0.2269391119480133,0.055644821375608444,0.04626847803592682,0.38372179865837097,0.13983839750289917,0.05291309952735901,0.09467429667711258,140,07_tied_together_with_a_smile,taylor_swift
0.4783186614513397,0.1615733951330185,0.21909987926483154,0.055987585335969925,0.051752589643001556,0.01781587116420269,0.015452024526894093,141,08_stay_beautiful,taylor_swift
0.06217210739850998,0.04321012645959854,0.008533328771591187,0.2040986865758896,0.49189817905426025,0.10527435690164566,0.08481322228908539,142,09_should_ve_said_no,taylor_swift
0.08688415586948395,0.4259504973888397,0.2097126543521881,0.061303675174713135,0.10022130608558655,0.09085873514413834,0.02506888099014759,143,10_mary_s_song_oh_my_my_my,taylor_swift
0.23467102646827698,0.2638757526874542,0.055219389498233795,0.21186675131320953,0.14204400777816772,0.0564541220664978,0.035868946462869644,144,11_our_song,taylor_swift
0.06850321218371391,0.01057955902069807,0.030053315684199333,0.554106131196022,0.01537149678915739,0.3186675664037466,0.002718767151236534,145,01_the_fate_of_ophelia,the_life_of_a_showgirl
0.11988772079348564,0.197942852973938,0.29578324407339096,0.3284671679139137,0.044565821066498756,0.006734785391017795,0.006618403596803546,146,02_elizabeth_taylor,the_life_of_a_showgirl
0.09168674796819687,0.3257387578487396,0.05168604291975498,0.31126338988542557,0.01602494064718485,0.18068040534853935,0.02291973028331995,147,03_opalite,the_life_of_a_showgirl
0.6462653875350952,0.043084848672151566,0.0572359524667263,0.061775222420692444,0.1557195782661438,0.027172353118658066,0.008746730163693428,148,04_father_figure,the_life_of_a_showgirl
0.017822401598095894,0.008166611194610596,0.005590690765529871,0.9536756277084351,0.009563240222632885,0.001961980015039444,0.0032194454688578844,149,05_eldest_daughter,the_life_of_a_showgirl
0.09324736893177032,0.09833799302577972,0.745557963848114,0.04714842885732651,0.01226332038640976,0.0012851383071392775,0.002159830881282687,150,06_ruin_the_friendship,the_life_of_a_showgirl
0.05485798418521881,0.06818877160549164,0.5641604661941528,0.03172158822417259,0.187932550907135,0.01350442599505186,0.07963422685861588,151,07_actually_romantic,the_life_of_a_showgirl
0.36733081564307213,0.39556738920509815,0.11653221026062965,0.08109128847718239,0.025414939038455486,0.007318814285099506,0.006744533311575651,152,08_wish_list,the_life_of_a_showgirl
0.0476297028362751,0.017306922003626823,0.030734896659851074,0.04002389311790466,0.04733148589730263,0.8129969239234924,0.003976190462708473,153,09_wood,the_life_of_a_showgirl
0.051033277064561844,0.022884104400873184,0.05855373293161392,0.06153414398431778,0.7828200459480286,0.007354650180786848,0.015819938853383064,154,10_cancelled,the_life_of_a_showgirl
0.533510610461235,0.06109857792034745,0.028348790481686592,0.029274077154695988,0.2681173833552748,0.054861440090462565,0.024789147777482867,155,11_honey,the_life_of_a_showgirl
0.14821394789032638,0.10447183763608336,0.6514401137828827,0.014984575915150344,0.06111203844193369,0.013411146675935015,0.006366322428220883,156,12_the_life_of_a_showgirl,the_life_of_a_showgirl
0.012186734937131405,0.0267300046980381,0.00977587141096592,0.890884518623352,0.049253664910793304,0.008366084657609463,0.0028031226247549057,157,01_fortnight,the_tortured_poets_department
0.04829936474561691,0.052496252581477165,0.006794019136577845,0.01421518437564373,0.33480651676654816,0.5301283597946167,0.013260328210890293,158,02_the_tortured_poets_department,the_tortured_poets_department
0.15614023804664612,0.136545330286026,0.032386232167482376,0.12773925065994263,0.21526139974594116,0.296354740858078,0.03557277470827103,159,03_my_boy_only_breaks_his_favorite_toys,the_tortured_poets_department
0.013910491019487381,0.014419111423194408,0.005349157378077507,0.11749475449323654,0.7651953101158142,0.06019596569240093,0.023435210343450308,160,04_down_bad,the_tortured_poets_department
0.4009077809751034,0.06108108349144459,0.026679398259148,0.46922957617789507,0.021901777014136314,0.012349910102784634,0.007850425667129457,161,05_so_long_london,the_tortured_poets_department
0.12508820742368698,0.08012755960226059,0.17353958636522293,0.2770049460232258,0.20461203157901764,0.017221832182258368,0.12240582890808582,162,06_but_daddy_i_love_him,the_tortured_poets_department
0.2217898964881897,0.025454867631196976,0.06017010286450386,0.11807732284069061,0.5436252951622009,0.005925692152231932,0.024956705048680305,163,07_fresh_out_the_slammer,the_tortured_poets_department
0.02484422642737627,0.022014619782567024,0.0066097002709284425,0.024612385779619217,0.7418374717235565,0.04168159049004316,0.13839998096227646,164,08_florida,the_tortured_poets_department
0.032362863421440125,0.2277810126543045,0.007151587400585413,0.06711871922016144,0.08304537087678909,0.5752614736557007,0.007279055658727884,165,09_guilty_as_sin,the_tortured_poets_department
0.03330942802131176,0.03896718844771385,0.006172171677462757,0.16761358617804945,0.053513756953179836,0.6895742267370224,0.010849688202142715,166,10_who_s_afraid_of_little_old_me,the_tortured_poets_department
0.014379829168319702,0.009961213916540146,0.004172490909695625,0.00634306576102972,0.058204155415296555,0.8950049877166748,0.011934315785765648,167,11_i_can_fix_him_no_really_i_can,the_tortured_poets_department
0.00185214017983526,0.0027165887877345085,0.007575079798698425,0.9770841002464294,0.006793814245611429,0.0031419354490935802,0.000836301944218576,168,12_loml,the_tortured_poets_department
0.02316862903535366,0.005882502067834139,0.018860861659049988,0.9309689998626709,0.00983576849102974,0.004582654219120741,0.006700553931295872,169,13_i_can_do_it_with_a_broken_heart,the_tortured_poets_department
0.13214917480945587,0.31295785307884216,0.016410015523433685,0.13894759118556976,0.3104136884212494,0.020124856382608414,0.06899678707122803,170,14_the_smallest_man_who_ever_lived,the_tortured_poets_department
0.6803353428840637,0.06467645615339279,0.08756864815950394,0.026390522718429565,0.10194959491491318,0.013772448524832726,0.025307022035121918,171,15_the_alchemy,the_tortured_poets_department
0.10525357723236084,0.5848969221115112,0.04302314668893814,0.034038085490465164,0.1342781037092209,0.07619849592447281,0.022311663255095482,172,16_clara_bow,the_tortured_poets_department
